id,name,description,category,price,usable_in_battle,usable_outside,effect,sprite
dynamax-crystal-hya3903,★Hya3903,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo3773,★Leo3773,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo3852,★Leo3852,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo3905,★Leo3905,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo3982,★Leo3982,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo4031,★Leo4031,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo4057,★Leo4057,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo4357,★Leo4357,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo4359,★Leo4359,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-leo4534,★Leo4534,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lep1829,★Lep1829,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lep1865,★Lep1865,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lib5531,★Lib5531,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lib5603,★Lib5603,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lib5685,★Lib5685,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lib5787,★Lib5787,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lyr7001,★Lyr7001,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lyr7106,★Lyr7106,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lyr7178,★Lyr7178,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-lyr7298,★Lyr7298,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-oct7228,★Oct7228,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-oph6056,★Oph6056,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-oph6075,★Oph6075,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-oph6149,★Oph6149,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-oph6378,★Oph6378,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-oph6556,★Oph6556,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-oph6603,★Oph6603,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1543,★Ori1543,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1713,★Ori1713,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1790,★Ori1790,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1852,★Ori1852,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1879,★Ori1879,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1899,★Ori1899,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1903,★Ori1903,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori1948,★Ori1948,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori2004,★Ori2004,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-ori2061,★Ori2061,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-pav7790,★Pav7790,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg39,★Peg39,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8308,★Peg8308,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8450,★Peg8450,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8634,★Peg8634,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8650,★Peg8650,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8684,★Peg8684,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8775,★Peg8775,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8781,★Peg8781,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8880,★Peg8880,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-peg8905,★Peg8905,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-per1017,★Per1017,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-per1131,★Per1131,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-per1228,★Per1228,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-per834,★Per834,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-per936,★Per936,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-per941,★Per941,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-phe338,★Phe338,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-phe99,★Phe99,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-psa8728,★PsA8728,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-psc361,★Psc361,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-psc437,★Psc437,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-psc510,★Psc510,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-psc596,★Psc596,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-psc8773,★Psc8773,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-pup3045,★Pup3045,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-pup3165,★Pup3165,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-pup3185,★Pup3185,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-sco5928,★Sco5928,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
dynamax-crystal-sco5944,★Sco5944,Un objet faisant apparaître un [VAR (0000)] dans l’antre géant de la Tour en ruines des Terres Sauvages jusqu’à la fin de la journée.,dynamax-crystals,20,false,true,"{""type"":""dynamax_crystal""}",
